65.34.248.51 - - [20/Jan/2013:04:33:29 -0600] "GET /?utm_source=Contextin&utm_term=E4AFE73EA95769781618402254&utm_campaign=19056&utm_content=&utm_medium=0 HTTP/1.1" 200 9983 "-" "Mozilla/5.0 (iPad; CPU OS 6_0_1 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A523 Safari/8536.25" 625 10246 - 233945
180.76.6.211 - - [22/Jan/2013:18:22:33 -0600] "GET /robots.txt HTTP/1.1" 404 300 "-" "Mozilla/5.0 (Windows NT 5.1; rv:6.0.2) Gecko/20100101 Firefox/6.0.2" 199 479 - 87
157.55.35.76 - - [22/Jan/2013:18:44:31 -0600] "GET /robots.txt HTTP/1.1" 404 300 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" 279 479 - 159
50.97.37.217 - - [22/Jan/2013:18:46:02 -0600] "POST /wp-cron.php?doing_wp_cron=1358901962.9935269355773925781250 HTTP/1.0" 200 - "-" "WordPress/3.5; http://50.97.37.217" 275 190 - 394191
157.55.35.76 - - [22/Jan/2013:18:46:02 -0600] "GET / HTTP/1.1" 200 9983 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" 282 10246 - 526653
75.98.9.105 - - [22/Jan/2013:21:00:36 -0600] "GET / HTTP/1.1" 200 9983 "-" "Mozilla/5.0 (compatible; NetSeer crawler/2.0; +http://www.netseer.com/crawler.html; crawler@netseer.com)" 300 10246 - 125744
23.22.222.205 - - [22/Jan/2013:21:11:18 -0600] "GET /robots.txt HTTP/1.1" 404 300 "-" "Python-urllib/2.6" 140 479 - 145
65.55.52.95 - - [22/Jan/2013:22:30:30 -0600] "GET /robots.txt HTTP/1.1" 404 300 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" 279 479 - 142
65.55.52.95 - - [22/Jan/2013:22:32:33 -0600] "GET /?author=1 HTTP/1.1" 200 5846 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" 259 6083 - 118952
157.55.35.44 - - [23/Jan/2013:00:08:36 -0600] "GET /robots.txt HTTP/1.1" 404 300 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" 279 479 - 144
157.55.35.44 - - [23/Jan/2013:00:10:49 -0600] "GET /?attachment_id=11 HTTP/1.1" 200 9051 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" 267 9313 - 1797098
141.0.11.2 - - [23/Jan/2013:01:36:25 -0600] "GET /?feed=rss2 HTTP/1.1" 200 5130 "-" "Mozilla/4.0 (Windows 98; US) Opera 10.00 [en]" 338 5454 - 532071
66.249.76.75 - - [23/Jan/2013:02:01:57 -0600] "GET /robots.txt HTTP/1.1" 404 300 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" 243 479 - 11672
209.85.238.101 - - [23/Jan/2013:02:01:57 -0600] "GET /?utm_source=Contextin&utm_term=_ HTTP/1.1" 200 9983 "-" "AdsBot-Google (+http://www.google.com/adsbot.html)" 267 10246 - 158118
94.23.71.20 - - [23/Jan/2013:02:17:07 -0600] "GET / HTTP/1.0" 200 9983 "-" "Opera/9.80 (X11; Linux x86_64; U; Ubuntu/10.10 (maverick); en) Presto/2.7.62 Version/11.01" 203 10198 - 126033
173.194.98.19 - - [23/Jan/2013:02:32:10 -0600] "GET /favicon.ico HTTP/1.1" 404 301 "-" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; .NET CLR 1.1.4322; .NET CLR 2.0.50727)" 216 480 - 139
94.23.71.20 - - [23/Jan/2013:04:25:42 -0600] "GET / HTTP/1.0" 200 9983 "-" "Mozilla/5.0 (X11; U; FreeBSD amd64; en-us) AppleWebKit/531.2+ (KHTML, like Gecko) Safari/531.2+ Epiphany/2.30.0" 224 10198 - 126991
157.55.35.76 - - [23/Jan/2013:06:38:26 -0600] "GET /robots.txt HTTP/1.1" 404 300 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" 279 479 - 149
50.97.37.217 - - [23/Jan/2013:06:40:43 -0600] "POST /wp-cron.php?doing_wp_cron=1358944843.5795030593872070312500 HTTP/1.0" 200 - "-" "WordPress/3.5; http://50.97.37.217" 275 190 - 396807
157.55.35.76 - - [23/Jan/2013:06:40:43 -0600] "GET / HTTP/1.1" 200 9983 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" 282 10246 - 529566
66.249.76.75 - - [23/Jan/2013:06:40:44 -0600] "GET /?author=1 HTTP/1.1" 200 5846 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" 250 6083 - 126092
180.76.5.157 - - [23/Jan/2013:07:13:52 -0600] "GET / HTTP/1.1" 200 10087 "-" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)" 214 10350 - 127107
209.85.238.101 - - [23/Jan/2013:08:06:24 -0600] "GET / HTTP/1.1" 200 9983 "-" "AdsBot-Google (+http://www.google.com/adsbot.html)" 235 10246 - 127235
66.249.76.75 - - [23/Jan/2013:11:27:20 -0600] "GET /robots.txt HTTP/1.1" 404 300 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" 243 479 - 153
178.33.142.48 - - [23/Jan/2013:12:30:09 -0600] "GET / HTTP/1.0" 200 9983 "-" "Mozila/5.0" 164 10198 - 126447
178.33.142.48 - - [23/Jan/2013:12:30:09 -0600] "GET /?attachment_id=11 HTTP/1.0" 200 9051 "-" "Mozila/5.0" 181 9266 - 147043
178.33.142.48 - - [23/Jan/2013:12:30:10 -0600] "GET /?attachment_id=11 HTTP/1.0" 200 9051 "-" "Mozila/5.0" 181 9266 - 127753
184.173.239.124 - - [23/Jan/2013:14:05:30 -0600] "GET /phpmyadmin/scripts/setup.php HTTP/1.1" 404 318 "http://creditcardandloanoffers.com/phpmyadmin/scripts/setup.php" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; SV1; .NET CLR 2.0.50727)" 257 497 - 150
184.72.170.219 - - [23/Jan/2013:15:26:21 -0600] "GET /robots.txt HTTP/1.1" 404 300 "-" "Python-urllib/2.6" 140 479 - 143
184.72.170.219 - - [23/Jan/2013:15:26:24 -0600] "GET /robots.txt HTTP/1.1" 404 285 "-" "Python-urllib/2.6" 125 464 - 136
180.76.5.103 - - [23/Jan/2013:16:33:23 -0600] "GET /robots.txt HTTP/1.1" 404 285 "-" "Mozilla/5.0 (Windows NT 5.1; rv:6.0.2) Gecko/20100101 Firefox/6.0.2" 184 464 - 148
180.76.5.107 - - [23/Jan/2013:16:33:23 -0600] "GET /robots.txt HTTP/1.1" 404 300 "-" "Mozilla/5.0 (Windows NT 5.1; rv:6.0.2) Gecko/20100101 Firefox/6.0.2" 199 479 - 75
50.97.37.211 - - [23/Jan/2013:16:48:52 -0600] "GET /?utm_source=Contextin&utm_term=RMX_UI&utm_campaign=21086&utm_content=1&utm_medium=RMX_UI HTTP/1.1" 200 9983 "-" "Java/1.6.0_30" 297 10246 - 127133
50.97.37.211 - - [23/Jan/2013:16:48:57 -0600] "GET /?utm_source=Contextin&utm_term=RMX_UI&utm_campaign=21086&utm_content=1&utm_medium=RMX_UI HTTP/1.1" 200 9983 "-" "Java/1.6.0_30" 297 10246 - 127097
50.97.37.211 - - [23/Jan/2013:16:48:57 -0600] "GET /?utm_source=Contextin&utm_term=RMX_UI&utm_campaign=21086&utm_content=1&utm_medium=RMX_UI HTTP/1.1" 200 9983 "-" "Java/1.6.0_30" 297 10246 - 127293
50.97.37.211 - - [23/Jan/2013:16:48:57 -0600] "GET /?utm_source=Contextin&utm_term=RMX_UI&utm_campaign=21086&utm_content=1&utm_medium=RMX_UI HTTP/1.1" 200 9983 "-" "Java/1.6.0_30" 297 10246 - 128818
50.97.37.211 - - [23/Jan/2013:16:48:57 -0600] "GET /?utm_source=Contextin&utm_term=RMX_UI&utm_campaign=21086&utm_content=1&utm_medium=RMX_UI HTTP/1.1" 200 9983 "-" "Java/1.6.0_30" 297 10246 - 124529
50.97.37.211 - - [23/Jan/2013:16:48:57 -0600] "GET /?utm_source=Contextin&utm_term=RMX_UI&utm_campaign=21086&utm_content=1&utm_medium=RMX_UI HTTP/1.1" 200 9983 "-" "Java/1.6.0_30" 297 10246 - 124962
50.97.37.211 - - [23/Jan/2013:16:48:57 -0600] "GET /?utm_source=Contextin&utm_term=RMX_UI&utm_campaign=21086&utm_content=1&utm_medium=RMX_UI HTTP/1.1" 200 9983 "-" "Java/1.6.0_30" 297 10246 - 125615
50.97.37.211 - - [23/Jan/2013:16:51:23 -0600] "GET /?utm_source=Contextin&utm_term=RMX_UI&utm_campaign=21096&utm_content=1&utm_medium=RMX_UI HTTP/1.1" 200 9983 "-" "Java/1.6.0_30" 297 10246 - 126948
50.97.37.211 - - [23/Jan/2013:16:51:25 -0600] "GET /?utm_source=Contextin&utm_term=RMX_UI&utm_campaign=21096&utm_content=1&utm_medium=RMX_UI HTTP/1.1" 200 9983 "-" "Java/1.6.0_30" 297 10246 - 126460
50.97.37.211 - - [23/Jan/2013:16:51:25 -0600] "GET /?utm_source=Contextin&utm_term=RMX_UI&utm_campaign=21096&utm_content=1&utm_medium=RMX_UI HTTP/1.1" 200 9983 "-" "Java/1.6.0_30" 297 10246 - 126523
50.97.37.211 - - [23/Jan/2013:16:51:25 -0600] "GET /?utm_source=Contextin&utm_term=RMX_UI&utm_campaign=21096&utm_content=1&utm_medium=RMX_UI HTTP/1.1" 200 9983 "-" "Java/1.6.0_30" 297 10246 - 127085
50.97.37.211 - - [23/Jan/2013:16:51:25 -0600] "GET /?utm_source=Contextin&utm_term=RMX_UI&utm_campaign=21096&utm_content=1&utm_medium=RMX_UI HTTP/1.1" 200 9983 "-" "Java/1.6.0_30" 297 10246 - 126119
50.97.37.211 - - [23/Jan/2013:16:51:26 -0600] "GET /?utm_source=Contextin&utm_term=RMX_UI&utm_campaign=21096&utm_content=1&utm_medium=RMX_UI HTTP/1.1" 200 9983 "-" "Java/1.6.0_30" 297 10246 - 126943
50.97.37.211 - - [23/Jan/2013:16:51:26 -0600] "GET /?utm_source=Contextin&utm_term=RMX_UI&utm_campaign=21096&utm_content=1&utm_medium=RMX_UI HTTP/1.1" 200 9983 "-" "Java/1.6.0_30" 297 10246 - 124512
50.97.37.217 - - [23/Jan/2013:17:16:28 -0600] "POST /wp-cron.php?doing_wp_cron=1358982987.9993689060211181640625 HTTP/1.0" 200 - "-" "WordPress/3.5; http://50.97.37.217" 275 190 - 279759
217.58.114.252 - - [23/Jan/2013:17:16:27 -0600] "POST /wp-login.php HTTP/1.1" 200 3360 "http://creditcardandloanoffers.com/wp-login.php" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:8.0.1) Gecko/20100101 Firefox/8.0.1" 601 3752 - 599286
217.58.114.252 - - [23/Jan/2013:17:16:28 -0600] "POST /wp-login.php HTTP/1.1" 200 3360 "http://creditcardandloanoffers.com/wp-login.php" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:8.0.1) Gecko/20100101 Firefox/8.0.1" 575 3752 - 264793
217.58.114.252 - - [23/Jan/2013:17:16:29 -0600] "POST /wp-login.php HTTP/1.1" 200 3360 "http://creditcardandloanoffers.com/wp-login.php" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:8.0.1) Gecko/20100101 Firefox/8.0.1" 578 3752 - 320085
217.58.114.252 - - [23/Jan/2013:17:16:30 -0600] "POST /wp-login.php HTTP/1.1" 200 3360 "http://creditcardandloanoffers.com/wp-login.php" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:8.0.1) Gecko/20100101 Firefox/8.0.1" 577 3752 - 371243
217.58.114.252 - - [23/Jan/2013:17:16:31 -0600] "POST /wp-login.php HTTP/1.1" 200 3360 "http://creditcardandloanoffers.com/wp-login.php" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:8.0.1) Gecko/20100101 Firefox/8.0.1" 577 3752 - 318628
157.55.35.76 - - [23/Jan/2013:18:49:04 -0600] "GET /robots.txt HTTP/1.1" 404 300 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" 279 479 - 155
157.55.35.76 - - [23/Jan/2013:18:50:12 -0600] "GET / HTTP/1.1" 200 9983 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" 282 10246 - 126131
108.246.244.234 - - [23/Jan/2013:20:25:52 -0600] "GET /?feed=rss2 HTTP/1.1" 304 - "-" "Mozilla/5.0 (compatible; Genieo/1.0 http://www.genieo.com/webfilter.html)" 306 158 - 104344
108.246.244.234 - - [23/Jan/2013:20:25:52 -0600] "HEAD / HTTP/1.1" 200 - "-" "Mozilla/5.0 (compatible; Genieo/1.0 http://www.genieo.com/webfilter.html)" 181 215 - 105312
108.246.244.234 - - [23/Jan/2013:20:25:53 -0600] "GET / HTTP/1.1" 200 10087 "-" "Mozilla/5.0 (compatible; Genieo/1.0 http://www.genieo.com/webfilter.html)" 180 10350 - 126811
108.246.244.234 - - [23/Jan/2013:20:25:53 -0600] "GET /favicon.ico HTTP/1.1" 404 286 "-" "Mozilla/5.0 (compatible; Genieo/1.0 http://www.genieo.com/webfilter.html)" 191 465 - 147
64.246.165.210 - - [23/Jan/2013:20:28:56 -0600] "GET /?feed=comments-rss2 HTTP/1.1" 404 884 "" "Mozilla/4.0 (compatible; MSIE 5.0; Windows 98; DigExt)" 295 1279 - 107997
64.246.165.210 - - [23/Jan/2013:20:28:57 -0600] "GET /?feed=comments-rss2 HTTP/1.1" 404 884 "" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.2; .NET CLR 1.1.4322; .NET CLR 1.0.3705)" 363 1279 - 106492
64.246.165.210 - - [23/Jan/2013:20:28:57 -0600] "GET /?feed=comments-rss2 HTTP/1.1" 404 884 "" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; .NET CLR 2.0.50727; .NET CLR 3.0.04506.30)" 373 1279 - 107304
64.246.165.210 - - [23/Jan/2013:20:28:57 -0600] "GET /?feed=comments-rss2 HTTP/1.1" 404 884 "" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.7) Gecko/20040803 Firefox/0.9.3 StumbleUpon/1.995" 391 1279 - 106070
64.246.165.210 - - [23/Jan/2013:20:28:57 -0600] "GET /?feed=comments-rss2 HTTP/1.1" 404 884 "" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.7) Gecko/20040614 Firefox/0.9" 351 1279 - 107158
23.22.222.205 - - [23/Jan/2013:21:09:07 -0600] "GET /robots.txt HTTP/1.1" 404 300 "-" "Python-urllib/2.6" 140 479 - 142
71.51.154.195 - - [23/Jan/2013:22:21:02 -0600] "GET /?feed=rss2 HTTP/1.1" 304 - "-" "Mozilla/5.0 (compatible; Genieo/1.0 http://www.genieo.com/webfilter.html)" 291 158 - 105099
66.249.76.75 - - [24/Jan/2013:02:52:33 -0600] "GET /robots.txt HTTP/1.1" 404 300 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" 243 479 - 16984
209.85.238.101 - - [24/Jan/2013:02:52:34 -0600] "GET /?utm_source=Contextin&utm_term=_ HTTP/1.1" 200 9983 "-" "AdsBot-Google (+http://www.google.com/adsbot.html)" 267 10246 - 517123
66.249.76.76 - - [24/Jan/2013:03:41:33 -0600] "GET /robots.txt HTTP/1.1" 404 304 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" 281 483 - 161
66.249.76.76 - - [24/Jan/2013:03:41:33 -0600] "GET / HTTP/1.1" 200 9983 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" 245 10246 - 136728
157.55.35.105 - - [24/Jan/2013:03:45:34 -0600] "GET /robots.txt HTTP/1.1" 404 300 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" 279 479 - 162
157.55.35.105 - - [24/Jan/2013:03:47:27 -0600] "GET /?p=1 HTTP/1.1" 301 - "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" 286 396 - 116096
157.55.35.44 - - [24/Jan/2013:05:10:47 -0600] "GET /robots.txt HTTP/1.1" 404 300 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" 279 479 - 151
50.97.37.217 - - [24/Jan/2013:05:12:32 -0600] "POST /wp-cron.php?doing_wp_cron=1359025952.2536509037017822265625 HTTP/1.0" 200 - "-" "WordPress/3.5; http://50.97.37.217" 275 190 - 377890
157.55.35.44 - - [24/Jan/2013:05:12:32 -0600] "GET /?cat=1 HTTP/1.1" 200 10284 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" 288 10547 - 516881
66.249.76.147 - - [24/Jan/2013:05:24:19 -0600] "GET /robots.txt HTTP/1.1" 404 285 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" 262 464 - 166
66.249.76.147 - - [24/Jan/2013:05:24:19 -0600] "GET /wp-content/uploads/2012/12/stockvault-credit-card106277-300x199.jpg HTTP/1.1" 200 69800 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" 293 70060 - 48402
66.249.76.147 - - [24/Jan/2013:05:24:19 -0600] "GET /wp-content/uploads/2012/12/stockvault-coins136198-300x161.jpg HTTP/1.1" 200 33151 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" 287 33410 - 100
66.249.76.147 - - [24/Jan/2013:05:24:20 -0600] "GET /wp-content/themes/twentytwelve/style.css?ver=3.5 HTTP/1.1" 200 35292 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" 274 35549 - 17676
66.249.76.147 - - [24/Jan/2013:05:24:20 -0600] "GET /wp-content/uploads/2012/12/stockvault-money139084-200x300.jpg HTTP/1.1" 200 130842 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" 287 131103 - 53546
66.249.76.147 - - [24/Jan/2013:05:24:21 -0600] "GET /wp-content/themes/twentytwelve/js/navigation.js?ver=1.0 HTTP/1.1" 200 863 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" 281 1133 - 261
157.55.35.76 - - [24/Jan/2013:06:39:07 -0600] "GET /robots.txt HTTP/1.1" 404 300 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" 279 479 - 145
157.55.35.76 - - [24/Jan/2013:06:41:00 -0600] "GET / HTTP/1.1" 200 9983 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" 282 10246 - 126725
157.55.35.44 - - [24/Jan/2013:07:10:29 -0600] "GET /?cat=1 HTTP/1.1" 200 10284 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" 288 10547 - 128286
82.166.148.154 - - [24/Jan/2013:09:54:37 -0600] "GET /favicon.ico HTTP/1.1" 404 301 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:18.0) Gecko/20100101 Firefox/18.0" 537 480 - 123
82.166.148.154 - - [24/Jan/2013:09:54:38 -0600] "GET /favicon.ico HTTP/1.1" 404 301 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:18.0) Gecko/20100101 Firefox/18.0" 537 480 - 104
66.249.76.75 - - [24/Jan/2013:12:02:11 -0600] "GET /robots.txt HTTP/1.1" 404 300 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" 243 479 - 151
94.23.71.20 - - [24/Jan/2013:13:29:20 -0600] "GET / HTTP/1.1" 200 9983 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.0; en) Opera 11.00" 179 10246 - 125874
65.55.52.118 - - [24/Jan/2013:14:13:54 -0600] "GET /robots.txt HTTP/1.1" 404 285 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" 264 464 - 141
65.55.52.118 - - [24/Jan/2013:14:24:47 -0600] "GET /?attachment_id=11 HTTP/1.1" 200 9051 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" 284 9313 - 155092
75.101.191.103 - - [24/Jan/2013:14:49:08 -0600] "GET /robots.txt HTTP/1.1" 404 300 "-" "Python-urllib/2.6" 140 479 - 143
75.101.191.103 - - [24/Jan/2013:14:49:08 -0600] "GET /robots.txt HTTP/1.1" 404 285 "-" "Python-urllib/2.6" 125 464 - 125
209.85.238.101 - - [24/Jan/2013:15:05:29 -0600] "GET / HTTP/1.1" 200 9983 "-" "AdsBot-Google (+http://www.google.com/adsbot.html)" 235 10246 - 126965
180.76.5.56 - - [24/Jan/2013:16:13:31 -0600] "GET /robots.txt HTTP/1.1" 404 300 "-" "Mozilla/5.0 (Windows NT 5.1; rv:6.0.2) Gecko/20100101 Firefox/6.0.2" 199 479 - 151
180.76.6.225 - - [24/Jan/2013:16:13:31 -0600] "GET /robots.txt HTTP/1.1" 404 285 "-" "Mozilla/5.0 (Windows NT 5.1; rv:6.0.2) Gecko/20100101 Firefox/6.0.2" 184 464 - 108
71.51.154.195 - - [24/Jan/2013:16:25:38 -0600] "GET /?feed=rss2 HTTP/1.1" 304 - "-" "Mozilla/5.0 (compatible; Genieo/1.0 http://www.genieo.com/webfilter.html)" 291 158 - 104946
71.51.154.195 - - [24/Jan/2013:16:25:38 -0600] "HEAD / HTTP/1.1" 200 - "-" "Mozilla/5.0 (compatible; Genieo/1.0 http://www.genieo.com/webfilter.html)" 181 215 - 105344
71.51.154.195 - - [24/Jan/2013:16:25:39 -0600] "GET / HTTP/1.1" 200 10087 "-" "Mozilla/5.0 (compatible; Genieo/1.0 http://www.genieo.com/webfilter.html)" 180 10350 - 127061
71.51.154.195 - - [24/Jan/2013:16:25:39 -0600] "GET /favicon.ico HTTP/1.1" 404 286 "-" "Mozilla/5.0 (compatible; Genieo/1.0 http://www.genieo.com/webfilter.html)" 191 465 - 144
66.249.76.76 - - [24/Jan/2013:16:27:57 -0600] "GET /robots.txt HTTP/1.1" 404 304 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" 281 483 - 148
50.97.37.217 - - [24/Jan/2013:17:24:17 -0600] "POST /wp-cron.php?doing_wp_cron=1359069857.4468801021575927734375 HTTP/1.0" 200 - "-" "WordPress/3.5; http://50.97.37.217" 275 190 - 385643
74.125.183.17 - - [24/Jan/2013:17:24:17 -0600] "GET / HTTP/1.1" 200 9983 "http://tpc.googlesyndication.com/pagead/imgad?id=CLLDm7ni9v6P6AEQ2AUYWjIIHUTGUabDiIpIBA&isRtbCreative=True" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729)" 384 10246 - 525394
74.125.182.27 - - [24/Jan/2013:17:24:18 -0600] "GET /wp-content/themes/twentytwelve/js/html5.js HTTP/1.1" 200 2487 "http://creditcardandloanoffers.com/" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729)" 340 2758 - 9508
74.125.182.28 - - [24/Jan/2013:17:24:18 -0600] "GET /wp-content/themes/twentytwelve/css/ie.css?ver=20121010 HTTP/1.1" 200 4788 "http://creditcardandloanoffers.com/" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729)" 352 5044 - 62953
74.125.183.31 - - [24/Jan/2013:17:24:18 -0600] "GET /wp-content/themes/twentytwelve/style.css?ver=3.5 HTTP/1.1" 200 35292 "http://creditcardandloanoffers.com/" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729)" 346 35549 - 137754
74.125.182.28 - - [24/Jan/2013:17:24:18 -0600] "GET /wp-content/uploads/2012/12/stockvault-coins136198-300x161.jpg HTTP/1.1" 200 33151 "http://creditcardandloanoffers.com/" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729)" 359 33410 - 92166
74.125.182.28 - - [24/Jan/2013:17:24:18 -0600] "GET /wp-content/uploads/2012/12/stockvault-credit-card106277-300x199.jpg HTTP/1.1" 200 69800 "http://creditcardandloanoffers.com/" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729)" 365 70060 - 144220
74.125.183.17 - - [24/Jan/2013:17:24:19 -0600] "GET /wp-content/uploads/2012/12/stockvault-money139084-200x300.jpg HTTP/1.1" 200 130842 "http://creditcardandloanoffers.com/" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729)" 359 131103 - 188874
23.20.176.167 - - [24/Jan/2013:17:24:21 -0600] "GET /robots.txt HTTP/1.1" 404 300 "-" "Mozilla/5.0 (compatible; proximic; +http://www.proximic.com/info/spider.php)" 239 479 - 115
74.125.183.23 - - [24/Jan/2013:17:24:23 -0600] "GET /wp-content/themes/twentytwelve/js/navigation.js?ver=1.0 HTTP/1.1" 200 863 "http://creditcardandloanoffers.com/" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729)" 353 1133 - 177
74.125.183.30 - - [24/Jan/2013:17:24:24 -0600] "GET /favicon.ico HTTP/1.1" 404 301 "-" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729)" 254 480 - 183
107.20.66.53 - - [24/Jan/2013:17:24:51 -0600] "GET / HTTP/1.1" 200 9983 "-" "Mozilla/5.0 (compatible; proximic; +http://www.proximic.com/info/spider.php)" 229 10246 - 134067
157.55.35.76 - - [24/Jan/2013:21:49:35 -0600] "GET /robots.txt HTTP/1.1" 404 300 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" 279 479 - 141
157.55.35.76 - - [24/Jan/2013:21:51:50 -0600] "GET / HTTP/1.1" 200 9983 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" 282 10246 - 126977
180.76.5.162 - - [24/Jan/2013:22:04:49 -0600] "GET / HTTP/1.1" 200 10087 "-" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)" 214 10350 - 125925
157.55.35.44 - - [24/Jan/2013:22:15:21 -0600] "GET /?cat=1 HTTP/1.1" 200 10284 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" 288 10547 - 128203
66.249.76.75 - - [25/Jan/2013:03:36:07 -0600] "GET /robots.txt HTTP/1.1" 404 300 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" 243 479 - 5142
